byr,race,interval,vmn1,vsd1,vnu1,vnms1,vfin1,year,ctr1,type,ltax,xltax,eligible,earn_nz,sd_nz
51,nonwhite,17,9527.15,13845.53,80,0.0,0.412,83,26,TOTAL,0.05,0.0,True,16202.6360544,14760.0043334
51,nonwhite,18,11271.28,16145.53,65,1.5,0.385,83,26,TOTAL,0.031,0.0,True,18327.2845528,17162.4441559
51,nonwhite,19,9745.38,12539.46,69,1.5,0.362,83,26,TOTAL,0.029,0.0,True,15274.8902821,12727.6066904
51,nonwhite,20,11255.82,13593.76,68,0.0,0.353,83,26,TOTAL,0.059,0.0,True,17396.9397218,13370.6507323
51,nonwhite,21,11742.71,16944.07,73,1.5,0.493,83,26,TOTAL,0.082,0.0,True,23161.1637081,17372.6937579
51,nonwhite,22,8467.64,10052.22,74,3.0,0.365,83,26,TOTAL,0.014,0.0,True,13334.8661417,9706.98329369
51,nonwhite,23,12156.07,13478.08,68,7.0,0.353,83,26,TOTAL,0.088,0.0,True,18788.3616692,12496.4315583
51,nonwhite,24,14276.47,17729.61,74,1.5,0.311,83,26,TOTAL,0.095,0.0,True,20720.5660377,17963.8456044
51,nonwhite,25,10014.86,15097.52,66,3.0,0.424,83,26,TOTAL,0.03,0.0,True,17386.9097222,16356.7574524
51,nonwhite,26,8496.96,11251.77,72,3.0,0.375,83,26,TOTAL,0.042,0.0,False,13595.136,11543.5405721
51,nonwhite,27,10493.27,13661.96,71,0.0,0.324,83,26,TOTAL,0.07,0.0,False,15522.5887574,14072.6744011
51,nonwhite,28,11401.64,19123.54,61,1.5,0.475,83,26,TOTAL,0.066,0.0,False,21717.4095238,21738.405413
51,nonwhite,29,11224.92,23123.62,65,0.0,0.385,83,26,TOTAL,0.031,0.0,False,18251.902439,27224.5849613
51,nonwhite,30,9077.36,10596.63,88,4.0,0.386,83,26,TOTAL,0.0,0.0,False,14783.9739414,9925.42044746
51,nonwhite,31,10054.41,12298.49,56,1.5,0.393,83,26,TOTAL,0.018,0.0,False,16564.1021417,11889.2294449
51,nonwhite,32,11972.36,21271.32,72,1.5,0.333,83,26,TOTAL,0.056,0.0,False,17949.5652174,23897.1999353
51,nonwhite,33,13015.48,14879.11,60,3.0,0.25,83,26,TOTAL,0.033,0.0,False,17353.9733333,14828.8161443
51,nonwhite,34,7272.8,11617.08,65,1.5,0.554,83,26,TOTAL,0.031,0.0,False,16306.7264574,12461.1150689
51,nonwhite,35,7726.67,10516.17,73,5.0,0.438,83,26,TOTAL,0.027,0.0,False,13748.5231317,10676.4915809
51,nonwhite,36,9953.81,13103.87,64,1.5,0.422,83,26,TOTAL,0.078,0.0,False,17221.1245675,13112.1025319
51,nonwhite,37,10147.9,11152.04,79,1.5,0.392,83,26,TOTAL,0.025,0.0,False,16690.625,9764.75579893
51,nonwhite,38,11041.92,14623.11,62,1.5,0.355,83,26,TOTAL,0.065,0.0,False,17119.255814,15082.7120195
51,nonwhite,39,12500.75,16582.88,76,1.5,0.395,83,26,TOTAL,0.079,0.0,False,20662.3966942,16908.3677354
51,nonwhite,40,9195.59,23754.88,68,1.5,0.412,83,26,TOTAL,0.015,0.0,False,15638.7585034,29307.3551852
51,nonwhite,41,7791.1,10559.54,69,1.5,0.449,83,26,TOTAL,0.029,0.0,False,14139.9274047,10611.052675
51,nonwhite,42,8111.08,13063.69,77,3.0,0.494,83,26,TOTAL,0.052,0.0,False,16029.8023715,14503.0053968
51,nonwhite,43,9967.63,12333.34,70,3.0,0.343,83,26,TOTAL,0.029,0.0,False,15171.4307458,12352.1216344
51,nonwhite,44,10474.58,14682.7,59,0.0,0.492,83,26,TOTAL,0.085,0.0,False,20619.2519685,14669.6229322
51,nonwhite,45,10042.0,11807.07,73,1.5,0.37,83,26,TOTAL,0.041,0.0,False,15939.6825397,11281.5605924
51,nonwhite,46,11097.52,16467.47,60,1.5,0.317,83,26,TOTAL,0.05,0.0,False,16248.1991215,17701.6846456
51,nonwhite,47,10561.89,14212.32,72,0.0,0.347,83,26,TOTAL,0.042,0.0,False,16174.4104135,14783.3365358
51,nonwhite,48,7716.7,9318.31,63,3.0,0.397,83,26,TOTAL,0.0,0.0,False,12797.1807629,8887.20131348
51,nonwhite,49,10391.81,12721.96,72,0.0,0.417,83,26,TOTAL,0.056,0.0,False,17824.7169811,12046.715042
51,nonwhite,50,13799.23,17234.09,78,0.0,0.308,83,26,TOTAL,0.09,0.0,False,19941.083815,17513.8675322
51,nonwhite,51,11596.5,14225.16,70,1.5,0.386,83,26,TOTAL,0.057,0.0,False,18886.8078176,13852.0052535
51,nonwhite,52,10647.35,12493.95,63,1.5,0.381,83,26,TOTAL,0.048,0.0,False,17200.8885299,11808.9919558
51,nonwhite,53,10339.36,14579.64,88,1.5,0.455,83,26,TOTAL,0.045,0.0,False,18971.3027523,15042.2730882
51,nonwhite,54,22003.07,86536.32,76,1.5,0.368,83,26,TOTAL,0.105,0.0,False,34814.9841772,106784.365371
51,nonwhite,55,10873.75,12957.06,64,0.0,0.359,83,26,TOTAL,0.063,0.0,False,16963.7285491,12593.7668506
51,nonwhite,56,8666.9,10991.28,71,0.0,0.408,83,26,TOTAL,0.014,0.0,False,14640.0337838,10799.1243113
51,nonwhite,57,10858.59,14424.53,85,1.5,0.4,83,26,TOTAL,0.047,0.0,False,18097.65,14689.0594886
51,nonwhite,58,8852.2,11175.72,61,1.5,0.393,83,26,TOTAL,0.016,0.0,False,14583.5255354,11053.4032132
51,nonwhite,59,11278.94,11371.13,72,1.5,0.278,83,26,TOTAL,0.028,0.0,False,15621.800554,10547.3299361
51,nonwhite,60,6968.2,9297.42,89,1.5,0.461,83,26,TOTAL,0.0,0.0,False,12928.0148423,9128.32010632
51,nonwhite,61,8434.69,10748.31,59,0.0,0.39,83,26,TOTAL,0.017,0.0,False,13827.3606557,10715.4448515
51,nonwhite,62,10573.55,15181.99,87,0.0,0.379,83,26,TOTAL,0.057,0.0,False,17026.6505636,16164.4447348
51,nonwhite,63,8678.48,11135.77,88,1.5,0.409,83,26,TOTAL,0.023,0.0,False,14684.3993232,11028.5832884
51,nonwhite,64,9604.41,14515.41,64,1.5,0.406,83,26,TOTAL,0.047,0.0,False,16169.040404,15765.9504807
51,nonwhite,65,9890.16,14648.75,69,1.5,0.449,83,26,TOTAL,0.087,0.0,False,17949.4736842,15645.6899161
51,nonwhite,66,10239.78,12146.05,74,0.0,0.392,83,26,TOTAL,0.041,0.0,False,16841.7434211,11465.3279961
51,nonwhite,67,13137.33,16245.02,60,1.5,0.317,83,26,TOTAL,0.083,0.0,False,19234.7437775,16404.3408291
51,nonwhite,68,10500.76,12773.72,85,1.5,0.376,83,26,TOTAL,0.035,0.0,False,16828.1410256,12450.2608522
51,nonwhite,69,10055.34,14796.71,67,1.5,0.343,83,26,TOTAL,0.03,0.0,False,15304.9315068,15902.872976
51,nonwhite,70,11429.4,14785.24,67,1.5,0.388,83,26,TOTAL,0.075,0.0,False,18675.4901961,14895.3242307
51,nonwhite,71,9274.56,12242.06,75,1.5,0.347,83,26,TOTAL,0.027,0.0,False,14203.0015314,12629.6587149
51,nonwhite,72,11585.75,12463.77,75,1.5,0.307,83,26,TOTAL,0.04,0.0,False,16718.2539683,11762.5408046
51,nonwhite,73,10907.38,14413.27,74,4.0,0.419,83,26,TOTAL,0.054,0.0,False,18773.4595525,14487.4587169
51,nonwhite,1,11835.09,15285.15,81,0.0,0.358,84,28,TOTAL,0.049,0.0,True,18434.7196262,15564.5875687
51,nonwhite,2,8746.57,10669.03,69,0.0,0.377,84,28,TOTAL,0.014,0.0,True,14039.4382022,10411.575151
51,nonwhite,3,8276.69,11094.85,68,3.0,0.441,84,28,TOTAL,0.015,0.0,True,14806.2432916,11114.3517986
51,nonwhite,4,9794.23,14771.55,60,4.0,0.383,84,28,TOTAL,0.033,0.0,True,15873.9546191,16035.4382736
51,nonwhite,5,11091.44,12543.28,71,1.5,0.394,84,28,TOTAL,0.042,0.0,True,18302.7062706,11297.8389529
51,nonwhite,6,13584.34,14200.19,68,5.0,0.309,84,28,TOTAL,0.059,0.0,True,19658.9580318,13129.9703191
51,nonwhite,7,14221.89,25940.1,66,1.5,0.348,84,28,TOTAL,0.106,0.0,True,21812.7147239,29435.71851
51,nonwhite,8,11694.28,13907.72,65,1.5,0.385,84,28,TOTAL,0.077,0.0,True,19015.0894309,13240.3104799
51,nonwhite,9,9940.1,11438.15,70,0.0,0.371,84,28,TOTAL,0.029,0.0,True,15803.0206677,10739.9716742
51,nonwhite,10,12084.63,15145.2,67,1.5,0.388,84,28,TOTAL,0.09,0.0,True,19746.127451,14950.3929768
51,nonwhite,11,12438.04,14170.6,70,4.0,0.329,84,28,TOTAL,0.057,0.0,True,18536.5722802,13646.1627737
51,nonwhite,12,11245.32,12473.49,72,1.5,0.306,84,28,TOTAL,0.028,0.0,True,16203.6311239,11993.6437015
51,nonwhite,13,9113.22,11321.61,69,1.5,0.42,84,28,TOTAL,0.014,0.0,True,15712.4482759,10830.8812871
51,nonwhite,14,12384.31,14317.72,58,1.5,0.345,84,28,TOTAL,0.069,0.0,True,18907.3435115,13770.9638579
51,nonwhite,15,10401.73,11983.5,67,0.0,0.328,84,28,TOTAL,0.015,0.0,True,15478.764881,11623.7087236
51,nonwhite,16,12052.13,16113.17,83,1.5,0.386,84,28,TOTAL,0.072,0.0,True,19628.8762215,16556.9944976
51,nonwhite,17,9609.35,14105.9,80,0.0,0.425,84,28,TOTAL,0.05,0.0,True,16711.9130435,15078.0808736
51,nonwhite,18,12742.69,18658.55,65,1.5,0.323,84,28,TOTAL,0.046,0.0,True,18822.2895126,19995.2371061
51,nonwhite,19,11282.87,15054.41,69,1.5,0.304,84,28,TOTAL,0.029,0.0,True,16211.0201149,15675.9380442
51,nonwhite,20,12214.38,15283.71,68,0.0,0.368,84,28,TOTAL,0.044,0.0,True,19326.5506329,15236.5855417
51,nonwhite,21,13092.16,17675.75,73,1.5,0.479,84,28,TOTAL,0.096,0.0,True,25128.9059501,17239.7085607
51,nonwhite,22,9785.47,11549.06,74,3.0,0.324,84,28,TOTAL,0.041,0.0,True,14475.5473373,11376.1777336
51,nonwhite,23,12578.09,14022.76,68,7.0,0.382,84,28,TOTAL,0.059,0.0,True,20352.8964401,12646.9090638
51,nonwhite,24,16664.47,20811.84,74,1.5,0.23,84,28,TOTAL,0.108,0.0,True,21642.1688312,21325.6132612
51,nonwhite,25,10915.65,13237.87,66,3.0,0.364,84,28,TOTAL,0.045,0.0,True,17162.9716981,12973.5837706
51,nonwhite,26,10703.62,13162.42,71,4.0,0.366,84,28,TOTAL,0.042,0.0,False,16882.681388,12997.8750509
51,nonwhite,27,12053.0,13912.13,71,0.0,0.38,84,28,TOTAL,0.056,0.0,False,19440.3225806,12983.1132302
51,nonwhite,28,14093.3,21962.13,60,3.0,0.367,84,28,TOTAL,0.1,0.0,False,22264.2969984,24084.4630828
51,nonwhite,29,13604.18,19722.61,65,0.0,0.354,84,28,TOTAL,0.062,0.0,False,21059.1021672,21098.4439643
51,nonwhite,30,9734.67,13029.62,88,4.0,0.409,84,28,TOTAL,0.045,0.0,False,16471.5228426,13277.5880836
51,nonwhite,31,10364.66,14557.77,56,1.5,0.357,84,28,TOTAL,0.054,0.0,False,16119.222395,15389.4282501
51,nonwhite,32,13095.86,22504.41,72,1.5,0.347,84,28,TOTAL,0.028,0.0,False,20054.9157734,25219.2119487
51,nonwhite,33,13859.53,18003.49,60,3.0,0.25,84,28,TOTAL,0.033,0.0,False,18479.3733333,18622.4522161
51,nonwhite,34,9082.42,12800.6,65,1.5,0.446,84,28,TOTAL,0.062,0.0,False,16394.2599278,13262.5636344
51,nonwhite,35,8770.39,12450.57,72,6.0,0.458,84,28,TOTAL,0.069,0.0,False,16181.5313653,12887.3986054
51,nonwhite,36,10949.43,14728.41,63,1.5,0.444,84,28,TOTAL,0.079,0.0,False,19693.2194245,14763.5166022
51,nonwhite,37,12201.61,14850.57,79,1.5,0.329,84,28,TOTAL,0.063,0.0,False,18184.2175857,14828.4770933
51,nonwhite,38,9938.61,13556.61,62,1.5,0.387,84,28,TOTAL,0.048,0.0,False,16213.0668842,14074.0464782
51,nonwhite,39,13588.33,22097.31,76,1.5,0.395,84,28,TOTAL,0.066,0.0,False,22460.0495868,24654.279156
51,nonwhite,40,10328.43,26574.78,68,1.5,0.397,84,28,TOTAL,0.029,0.0,False,17128.4079602,32476.1894073
51,nonwhite,41,7313.65,10024.58,69,1.5,0.449,84,28,TOTAL,0.014,0.0,False,13273.4119782,10162.4367036
51,nonwhite,42,10212.48,17607.52,77,3.0,0.506,84,28,TOTAL,0.065,0.0,False,20673.0364372,20281.2480524
51,nonwhite,43,11317.74,14084.19,70,3.0,0.371,84,28,TOTAL,0.057,0.0,False,17993.227345,13973.2300165
51,nonwhite,44,11786.93,16619.83,59,0.0,0.475,84,28,TOTAL,0.085,0.0,False,22451.2952381,16932.2809575
51,nonwhite,45,11061.48,12485.54,73,1.5,0.384,84,28,TOTAL,0.055,0.0,False,17956.9480519,11368.5761899
51,nonwhite,46,12204.98,14707.87,60,1.5,0.367,84,28,TOTAL,0.067,0.0,False,19281.1690363,14328.3926019
51,nonwhite,47,11739.78,16952.99,72,0.0,0.375,84,28,TOTAL,0.056,0.0,False,18783.648,18097.973777
51,nonwhite,48,7821.06,9360.96,63,3.0,0.444,84,28,TOTAL,0.0,0.0,False,14066.6546763,8351.58209099
51,nonwhite,49,11596.13,13482.2,72,0.0,0.361,84,28,TOTAL,0.042,0.0,False,18147.3082942,12867.5327305
51,nonwhite,50,14947.79,18730.75,78,0.0,0.231,84,28,TOTAL,0.103,0.0,False,19437.9583875,19208.0831165
51,nonwhite,51,13247.61,16703.98,70,1.5,0.329,84,28,TOTAL,0.057,0.0,False,19743.0849478,16958.5023876
51,nonwhite,52,8724.16,12295.79,63,1.5,0.46,84,28,TOTAL,0.048,0.0,False,16155.8518519,12645.5366843
51,nonwhite,53,10374.22,14473.66,88,1.5,0.455,84,28,TOTAL,0.034,0.0,False,19035.266055,14816.0114599
51,nonwhite,54,23001.04,73993.38,76,1.5,0.408,84,28,TOTAL,0.118,0.0,False,38853.1081081,92910.9410031
51,nonwhite,55,11971.72,14819.71,64,0.0,0.344,84,28,TOTAL,0.078,0.0,False,18249.5731707,14839.9543156
51,nonwhite,56,8820.9,10409.71,71,0.0,0.394,84,28,TOTAL,0.014,0.0,False,14555.9405941,9764.03472472
51,nonwhite,57,11441.49,12672.41,85,1.5,0.341,84,28,TOTAL,0.012,0.0,False,17361.8968134,11870.0410847
51,nonwhite,58,10332.65,11584.38,60,1.5,0.35,84,28,TOTAL,0.0,0.0,False,15896.3846154,10863.4700159
51,nonwhite,59,13376.31,12405.99,72,1.5,0.278,84,28,TOTAL,0.042,0.0,False,18526.7451524,10851.2206602
51,nonwhite,60,8133.87,10756.75,89,1.5,0.472,84,28,TOTAL,0.034,0.0,False,15405.0568182,10350.375326
51,nonwhite,61,9285.03,11358.64,59,0.0,0.407,84,28,TOTAL,0.017,0.0,False,15657.7234401,10853.0000575
51,nonwhite,62,11307.16,17088.53,87,0.0,0.437,84,28,TOTAL,0.057,0.0,False,20083.7655417,18504.4459371
51,nonwhite,63,10272.34,12853.43,88,1.5,0.42,84,28,TOTAL,0.034,0.0,False,17710.9310345,12373.42303
51,nonwhite,64,11103.7,16199.58,64,1.5,0.422,84,28,TOTAL,0.047,0.0,False,19210.5536332,17271.0090453
51,nonwhite,65,12375.51,17282.98,69,1.5,0.435,84,28,TOTAL,0.072,0.0,False,21903.5575221,17887.8982323
51,nonwhite,66,10909.12,12129.93,74,0.0,0.338,84,28,TOTAL,0.041,0.0,False,16479.0332326,11422.4265257
51,nonwhite,67,13649.43,18064.68,60,1.5,0.433,84,28,TOTAL,0.1,0.0,False,24073.0687831,18017.0375759
51,nonwhite,68,12510.24,14329.27,85,1.5,0.318,84,28,TOTAL,0.059,0.0,False,18343.4604106,13930.7562548
51,nonwhite,69,10726.95,15742.08,66,3.0,0.424,84,28,TOTAL,0.045,0.0,False,18623.1770833,16827.8997839
51,nonwhite,70,12841.24,15625.22,67,1.5,0.358,84,28,TOTAL,0.045,0.0,False,20001.9314642,15396.8956692
51,nonwhite,71,10223.52,11986.74,75,1.5,0.373,84,28,TOTAL,0.013,0.0,False,16305.4545455,11401.2755913
51,nonwhite,72,13804.52,14425.66,75,1.5,0.32,84,28,TOTAL,0.053,0.0,False,20300.7647059,13196.5975154
51,nonwhite,73,11871.24,16279.22,74,4.0,0.405,84,28,TOTAL,0.095,0.0,False,19951.6638655,16857.7016685
52,nonwhite,1,5269.94,6985.02,67,0.0,0.433,78,16,TOTAL,0.03,0.0,True,9294.42680776,6974.59491566
52,nonwhite,2,5213.26,5726.96,92,1.5,0.359,78,16,TOTAL,0.022,0.0,True,8133.01092044,5236.47506186
52,nonwhite,3,5293.63,6306.78,71,1.5,0.38,78,16,TOTAL,0.07,0.0,True,8538.11290323,6037.56813057
52,nonwhite,4,4142.61,11652.58,62,0.0,0.548,78,16,TOTAL,0.048,0.0,True,9165.06637168,15949.0715092
52,nonwhite,5,5814.99,6557.55,73,0.0,0.452,78,16,TOTAL,0.041,0.0,True,10611.2956204,5251.17171191
52,nonwhite,6,5397.5,12129.57,70,0.0,0.414,78,16,TOTAL,0.043,0.0,True,9210.75085324,14695.1065028
52,nonwhite,7,5996.21,6840.84,62,0.0,0.419,78,16,TOTAL,0.048,0.0,True,10320.4991394,5993.07490849
52,nonwhite,8,5583.89,6749.74,76,1.5,0.395,78,16,TOTAL,0.079,0.0,True,9229.57024793,6454.1501272
52,nonwhite,9,5064.26,6779.54,68,1.5,0.338,78,16,TOTAL,0.044,0.0,True,7649.93957704,7046.20153899
52,nonwhite,10,6169.0,12200.28,64,1.5,0.391,78,16,TOTAL,0.078,0.0,True,10129.7208539,14293.0360212
52,nonwhite,11,6364.58,6719.76,57,0.0,0.404,78,16,TOTAL,0.053,0.0,True,10678.8255034,5449.09539501
52,nonwhite,12,4954.16,6247.74,70,3.0,0.414,78,16,TOTAL,0.043,0.0,True,8454.19795222,6084.51667354
52,nonwhite,13,4685.58,6105.13,59,1.5,0.373,78,16,TOTAL,0.051,0.0,True,7473.01435407,6214.13032689
52,nonwhite,14,5375.79,6564.46,90,1.5,0.422,78,16,TOTAL,0.056,0.0,True,9300.67474048,6168.45122988
52,nonwhite,15,4965.76,5855.69,80,0.0,0.375,78,16,TOTAL,0.037,0.0,True,7945.216,5584.81397356
52,nonwhite,16,4383.06,6109.48,71,0.0,0.507,78,16,TOTAL,0.056,0.0,True,8890.58823529,5969.66285236
52,nonwhite,17,5485.09,7747.68,56,0.0,0.411,78,16,TOTAL,0.036,0.0,True,9312.5466893,8140.59405675
52,nonwhite,18,8768.16,19354.6,75,1.5,0.387,78,16,TOTAL,0.08,0.0,True,14303.6867863,23063.2917593
52,nonwhite,19,4789.27,5745.37,77,1.5,0.351,78,16,TOTAL,0.052,0.0,True,7379.46070878,5634.49558476
52,nonwhite,20,10325.59,48857.75,91,0.0,0.451,78,16,TOTAL,0.055,0.0,False,18807.996357,64718.7256625
52,nonwhite,21,6735.44,7852.15,78,1.5,0.333,78,16,TOTAL,0.103,0.0,False,10098.1109445,7647.3228048
52,nonwhite,22,7606.59,17187.01,61,0.0,0.295,78,16,TOTAL,0.082,0.0,False,10789.4893617,19612.6425532
52,nonwhite,23,15171.25,55660.76,72,1.5,0.347,78,16,TOTAL,0.125,0.0,False,23233.1546708,67506.5765334
52,nonwhite,24,12697.34,69507.09,82,1.5,0.329,78,16,TOTAL,0.024,0.0,False,18923.0104322,84156.0726828
52,nonwhite,25,7194.88,7431.16,59,3.0,0.322,78,16,TOTAL,0.136,0.0,False,10611.9174041,6722.14726231
52,nonwhite,26,7706.51,25882.91,73,1.5,0.411,78,16,TOTAL,0.041,0.0,False,13084.057725,32665.4832222
52,nonwhite,27,14731.35,76038.23,78,0.0,0.41,78,16,TOTAL,0.103,0.0,False,24968.3898305,97693.8056849
52,nonwhite,28,7088.33,8176.23,82,1.5,0.354,78,16,TOTAL,0.122,0.0,False,10972.6470588,7801.46607197
52,nonwhite,29,4744.87,5936.11,76,1.5,0.408,78,16,TOTAL,0.026,0.0,False,8014.98310811,5771.71872805
52,nonwhite,30,5772.69,8275.78,81,3.0,0.37,78,16,TOTAL,0.049,0.0,False,9163.0,8811.72793304
52,nonwhite,31,4726.18,6197.32,77,1.5,0.429,78,16,TOTAL,0.039,0.0,False,8277.02276708,6154.01469541
52,nonwhite,32,4468.51,5987.16,78,1.5,0.436,78,16,TOTAL,0.038,0.0,False,7922.89007092,6015.66409422
52,nonwhite,33,4521.95,5767.75,62,0.0,0.5,78,16,TOTAL,0.032,0.0,False,9043.9,5063.37995019
52,nonwhite,34,6621.97,7852.41,77,3.0,0.325,78,16,TOTAL,0.078,0.0,False,9810.32592593,7750.47387008
52,nonwhite,35,7510.95,20973.78,63,1.5,0.476,78,16,TOTAL,0.048,0.0,False,14333.8740458,27234.240002
52,nonwhite,36,10151.72,38762.36,67,1.5,0.388,78,16,TOTAL,0.09,0.0,False,16587.7777778,48459.6641162
52,nonwhite,37,5088.44,6252.69,70,1.5,0.386,78,16,TOTAL,0.057,0.0,False,8287.36156352,6096.21709415
52,nonwhite,38,14305.32,52154.61,71,0.0,0.338,78,16,TOTAL,0.141,0.0,False,21609.244713,62857.657783
52,nonwhite,39,5040.67,5786.88,60,1.5,0.383,78,16,TOTAL,0.017,0.0,False,8169.64343598,5358.44168137
52,nonwhite,40,19239.6,133734.2,87,3.0,0.414,78,16,TOTAL,0.023,0.0,False,32832.0819113,173418.363788
52,nonwhite,41,7046.82,13049.25,78,0.0,0.397,78,16,TOTAL,0.128,0.0,False,11686.2686567,15105.4648376
52,nonwhite,42,6337.1,8277.44,81,0.0,0.444,78,16,TOTAL,0.099,0.0,False,11397.6618705,8096.39833818
52,nonwhite,43,47401.98,228436.0,60,1.5,0.467,78,16,TOTAL,0.1,0.0,False,88934.2964353,306937.582079
52,nonwhite,44,5509.8,6705.83,84,1.5,0.405,78,16,TOTAL,0.095,0.0,False,9260.16806723,6391.22008211
52,nonwhite,45,4680.85,6235.51,85,1.5,0.388,78,16,TOTAL,0.012,0.0,False,7648.44771242,6390.18666659
52,nonwhite,46,21538.26,154090.1,97,1.5,0.371,78,16,TOTAL,0.082,0.0,False,34242.0667727,193166.818458
52,nonwhite,47,4927.61,6484.25,79,4.0,0.481,78,16,TOTAL,0.038,0.0,False,9494.43159923,6136.21585767
52,nonwhite,48,22001.14,136880.8,66,0.0,0.409,78,16,TOTAL,0.061,0.0,False,37226.9712352,176453.920513
52,nonwhite,49,8593.01,23261.75,77,3.0,0.403,78,16,TOTAL,0.065,0.0,False,14393.6515913,28686.0217234
52,nonwhite,50,5033.79,8910.24,87,0.0,0.46,78,16,TOTAL,0.023,0.0,False,9321.83333333,10346.5209045
52,nonwhite,51,5639.38,6417.46,86,3.0,0.407,78,16,TOTAL,0.035,0.0,False,9509.91568297,5713.26838468
52,nonwhite,52,5297.74,7246.2,69,0.0,0.362,78,16,TOTAL,0.043,0.0,False,8303.6677116,7572.30465255
52,nonwhite,53,5461.88,6167.85,85,1.5,0.376,78,16,TOTAL,0.047,0.0,False,8753.01282051,5670.80369717
52,nonwhite,54,4740.23,5966.71,77,0.0,0.442,78,16,TOTAL,0.026,0.0,False,8495.03584229,5648.45031025
52,nonwhite,55,5981.72,6707.96,67,3.0,0.328,78,16,TOTAL,0.06,0.0,False,8901.36904762,6400.823545
52,nonwhite,56,5449.27,11467.04,80,0.0,0.425,78,16,TOTAL,0.063,0.0,False,9476.99130435,13802.637775
52,nonwhite,57,6141.24,7025.33,74,1.5,0.405,78,16,TOTAL,0.068,0.0,False,10321.4117647,6309.1002116
52,nonwhite,58,6057.33,7875.07,82,1.5,0.39,78,16,TOTAL,0.049,0.0,False,9930.04918033,7950.50152375
52,nonwhite,59,4567.41,5945.82,70,0.0,0.4,78,16,TOTAL,0.029,0.0,False,7612.35,5978.47333732
52,nonwhite,60,5784.37,7133.26,59,0.0,0.373,78,16,TOTAL,0.102,0.0,False,9225.47049442,7029.08060133
52,nonwhite,61,6209.27,6826.51,81,1.5,0.395,78,16,TOTAL,0.086,0.0,False,10263.2561983,5951.44872957
52,nonwhite,62,17936.38,77514.12,72,1.5,0.389,78,16,TOTAL,0.069,0.0,False,29355.7774141,97460.522437
52,nonwhite,63,4210.65,6096.05,69,1.5,0.478,78,16,TOTAL,0.043,0.0,False,8066.37931034,6331.62393475
52,nonwhite,64,5918.45,6290.79,69,0.0,0.319,78,16,TOTAL,0.043,0.0,False,8690.82232012,5832.44908751
52,nonwhite,65,4213.48,7066.47,73,1.5,0.466,78,16,TOTAL,0.027,0.0,False,7890.41198502,8031.10979228
52,nonwhite,66,6100.67,7278.19,76,0.0,0.303,78,16,TOTAL,0.066,0.0,False,8752.75466284,7265.46797339
52,nonwhite,67,5245.97,6837.19,78,1.5,0.359,78,16,TOTAL,0.064,0.0,False,8184.04056162,6991.65282037
52,nonwhite,68,5172.36,7538.89,78,0.0,0.449,78,16,TOTAL,0.103,0.0,False,9387.22323049,7973.87663728
52,nonwhite,69,5640.72,6641.52,72,0.0,0.403,78,16,TOTAL,0.069,0.0,False,9448.44221106,6157.00403009
52,nonwhite,70,8987.71,39387.96,86,0.0,0.407,78,16,TOTAL,0.047,0.0,False,15156.3406408,50226.6285479
52,nonwhite,71,5455.22,12701.66,73,1.5,0.479,78,16,TOTAL,0.055,0.0,False,10470.671785,16035.6951799
52,nonwhite,72,5773.34,7459.67,68,0.0,0.441,78,16,TOTAL,0.059,0.0,False,10327.9785331,7246.14507103
52,nonwhite,73,4292.47,6017.53,97,4.0,0.443,78,16,TOTAL,0.052,0.0,False,7706.40933573,6221.00962216
52,nonwhite,1,29736.87,194347.1,67,0.0,0.373,79,18,TOTAL,0.03,0.0,True,47427.2248804,243724.226119
52,nonwhite,2,6810.53,7290.9,92,1.5,0.315,79,18,TOTAL,0.011,0.0,True,9942.37956204,6816.43220806
52,nonwhite,3,5709.72,6848.53,71,1.5,0.366,79,18,TOTAL,0.028,0.0,True,9005.86750789,6655.36047465
52,nonwhite,4,18490.66,113984.0,62,0.0,0.565,79,18,TOTAL,0.016,0.0,True,42507.2643678,169842.857664
52,nonwhite,5,11884.63,40659.09,73,0.0,0.384,79,18,TOTAL,0.027,0.0,True,19293.2305195,50406.031959
52,nonwhite,6,4926.26,6417.8,70,0.0,0.386,79,18,TOTAL,0.014,0.0,True,8023.2247557,6498.77252787
52,nonwhite,7,5667.15,6820.07,62,0.0,0.403,79,18,TOTAL,0.016,0.0,True,9492.71356784,6449.56106325
52,nonwhite,8,7048.74,9456.92,76,1.5,0.368,79,18,TOTAL,0.066,0.0,True,11153.0696203,9784.30216516
52,nonwhite,9,6256.76,7115.61,68,1.5,0.324,79,18,TOTAL,0.044,0.0,True,9255.56213018,6866.12476683
52,nonwhite,10,6707.2,12871.04,64,1.5,0.344,79,18,TOTAL,0.031,0.0,True,10224.3902439,14716.4859168
52,nonwhite,11,6029.37,6677.32,57,0.0,0.351,79,18,TOTAL,0.018,0.0,True,9290.24653313,6197.26706006
52,nonwhite,12,6735.81,8429.81,70,3.0,0.371,79,18,TOTAL,0.043,0.0,True,10708.7599364,8392.2764027
52,nonwhite,13,5955.63,7214.65,59,1.5,0.373,79,18,TOTAL,0.034,0.0,True,9498.61244019,7025.86723375
52,nonwhite,14,6600.76,7660.78,90,1.5,0.389,79,18,TOTAL,0.022,0.0,True,10803.207856,7117.00212943
52,nonwhite,15,5959.63,7311.94,80,0.0,0.35,79,18,TOTAL,0.037,0.0,True,9168.66153846,7268.45935808
