byr	race	year	type	interval	nj	nj0	p_xl	p_l	earnings	iweight	iweight_old	nsrvd	ps_r	ern74	ern75	ern76	ern77	ern78	ern79	ern80	ern81	ern82	ern83	ern84
51	1	74	ADJ	71	212	39.008	0.0110294	0.0183824	7738.58	8.16865e-06	5.39079e-06	1220	0.057277	1	0.762856	0.702351	0.569335	0.623188	0.49198	0.545571	0.461483	0.359582	0.196619	0.323685
51	1	74	ADJ	34	226	39.098	0.0326481	0.00483676	8166.04	7.51044e-06	5.17572e-06	2213	0.097489	1	0.762856	0.702351	0.569335	0.623188	0.49198	0.545571	0.461483	0.359582	0.196619	0.323685
51	1	74	ADJ	50	247	41.002	0.0239808	0.0191846	8443.25	7.49433e-06	5.26927e-06	1590	0.0638554	1	0.762856	0.702351	0.569335	0.623188	0.49198	0.545571	0.461483	0.359582	0.196619	0.323685
51	1	74	ADJ	21	206	29.046	0.0221187	0.0232829	7920.44	7.30361e-06	5.3774e-06	4244	0.205024	1	0.762856	0.702351	0.569335	0.623188	0.49198	0.545571	0.461483	0.359582	0.196619	0.323685
51	1	74	ADJ	15	233	41.94	0.0317073	0.0097561	8545.33	7.55665e-06	5.01482e-06	4925	0.209574	1	0.762856	0.702351	0.569335	0.623188	0.49198	0.545571	0.461483	0.359582	0.196619	0.323685
51	1	74	ADJ	40	235	39.01	0.0203837	0.00479616	8164.36	7.54426e-06	5.31756e-06	1729	0.0735745	1	0.762856	0.702351	0.569335	0.623188	0.49198	0.545571	0.461483	0.359582	0.196619	0.323685
51	1	74	ADJ	66	242	35.09	0.0140351	0.00584795	7834.31	9.23601e-06	6.63294e-06	1320	0.0540984	1	0.762856	0.702351	0.569335	0.623188	0.49198	0.545571	0.461483	0.359582	0.196619	0.323685
51	1	74	ADJ	39	273	37.128	0.0335648	0.0127315	8540.2	9.33852e-06	6.7557e-06	1905	0.0695255	1	0.762856	0.702351	0.569335	0.623188	0.49198	0.545571	0.461483	0.359582	0.196619	0.323685
51	1	74	ADJ	38	217	31.899	0.0269637	0.0164127	8738.54	7.36141e-06	5.1223e-06	1407	0.0648387	1	0.762856	0.702351	0.569335	0.623188	0.49198	0.545571	0.461483	0.359582	0.196619	0.323685
51	1	74	ADJ	61	239	43.976	0.0208333	0.0257353	8055.22	7.00956e-06	4.93067e-06	1600	0.0666667	1	0.762856	0.702351	0.569335	0.623188	0.49198	0.545571	0.461483	0.359582	0.196619	0.323685
51	1	74	ADJ	18	228	33.06	0.0304094	0.0152047	7881.5	7.4439e-06	5.57595e-06	4925	0.216009	1	0.762856	0.702351	0.569335	0.623188	0.49198	0.545571	0.461483	0.359582	0.196619	0.323685
51	1	74	ADJ	52	229	33.892	0.0199531	0.0164319	7564.49	7.18899e-06	5.50254e-06	1274	0.0551515	1	0.762856	0.702351	0.569335	0.623188	0.49198	0.545571	0.461483	0.359582	0.196619	0.323685
51	1	74	ADJ	51	178	17.088	0.0121681	0.0254425	7872.93	5.6055e-06	4.65141e-06	1591	0.0888827	1	0.762856	0.702351	0.569335	0.623188	0.49198	0.545571	0.461483	0.359582	0.196619	0.323685
51	1	74	ADJ	35	240	40.08	0.030012	0.0144058	8433.94	7.34607e-06	5.15144e-06	1763	0.0728512	1	0.762856	0.702351	0.569335	0.623188	0.49198	0.545571	0.461483	0.359582	0.196619	0.323685
51	1	74	ADJ	3	220	33	0.0211765	0.00588235	8111.13	8.13814e-06	5.72341e-06	4801	0.21724	1	0.762856	0.702351	0.569335	0.623188	0.49198	0.545571	0.461483	0.359582	0.196619	0.323685
51	1	74	ADJ	28	221	34.034	0.0425532	0.0378251	8150.32	6.08789e-06	4.60712e-06	2090	0.093722	1	0.762856	0.702351	0.569335	0.623188	0.49198	0.545571	0.461483	0.359582	0.196619	0.323685
51	1	74	ADJ	17	238	31.892	0.0150115	0.0184757	7499.64	8.78224e-06	6.6694e-06	4920	0.203306	1	0.762856	0.702351	0.569335	0.623188	0.49198	0.545571	0.461483	0.359582	0.196619	0.323685
51	1	74	ADJ	27	233	26.096	0.0777027	0.0191441	8349.62	6.22144e-06	5.09869e-06	2421	0.103462	1	0.762856	0.702351	0.569335	0.623188	0.49198	0.545571	0.461483	0.359582	0.196619	0.323685
51	1	74	ADJ	2	227	27.921	0.04561	0	7940.78	7.66193e-06	5.95339e-06	4888	0.21345	1	0.762856	0.702351	0.569335	0.623188	0.49198	0.545571	0.461483	0.359582	0.196619	0.323685
51	1	75	ADJ	25	220	31.02	0.0686845	0.0267753	9051.43	5.60414e-06	4.24003e-06	3930	0.176233	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	11	231	43.89	0.0592593	0.0160494	8140.07	6.27108e-06	4.48802e-06	4658	0.199914	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	53	268	46.9	0.0266667	0.0145455	8206.5	8.08867e-06	5.69694e-06	1427	0.0526568	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	55	224	36.064	0.0321812	0.0262217	8751.93	7.12831e-06	4.90308e-06	1478	0.0651101	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	73	205	34.03	0.0467626	0.0059952	8534.41	6.10905e-06	4.32359e-06	1578	0.0769756	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	44	197	34.081	0.0737606	0.0181378	9242.59	5.02427e-06	3.52181e-06	1571	0.07855	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	24	227	44.946	0.0498753	0.032419	9186.12	6.1817e-06	4.00753e-06	4022	0.174113	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	20	240	34.08	0.0582751	0.0151515	8803.9	7.06883e-06	5.20638e-06	4390	0.179918	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	71	212	46.004	0.0357599	0	7903.25	6.3954e-06	4.2547e-06	1220	0.057277	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	3	219	38.982	0.0389294	0.0170316	8788.75	6.4532e-06	4.37431e-06	4801	0.21724	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	9	269	40.888	0.0353774	0.0129717	7747.11	8.62182e-06	6.47236e-06	5094	0.188667	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	19	230	39.1	0.0204819	0.0216867	7978.36	7.34743e-06	5.21898e-06	4812	0.209217	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	5	232	31.088	0.0542725	0.0207852	8797.83	6.24154e-06	4.77831e-06	4778	0.203319	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	30	219	40.953	0.0615006	0.0282903	9212.31	5.29123e-06	3.65838e-06	2273	0.10379	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	59	246	39.114	0.0630202	0.00475624	8942.25	7.01343e-06	4.98599e-06	1440	0.0585366	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	46	249	48.057	0.0446097	0.0198265	8768.95	7.18823e-06	4.76321e-06	1453	0.05812	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	47	242	35.09	0.0292398	0.0140351	8432.63	7.1246e-06	5.29679e-06	1396	0.0569796	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	15	233	44.969	0.0483271	0.00991326	8590.68	6.48921e-06	4.41656e-06	4925	0.209574	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	8	221	32.929	0.0317274	0.0317274	8471.73	7.05605e-06	5.07972e-06	4931	0.223122	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	60	229	29.083	0.0595647	0.0309278	8666.4	5.88737e-06	4.65259e-06	1185	0.0512987	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	65	223	37.91	0.0325301	0.00481928	8202.47	6.74305e-06	4.80501e-06	1560	0.0699552	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	23	220	34.1	0.0378698	0.0213018	8634.62	7.26776e-06	5.06183e-06	4028	0.183091	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	10	225	27.9	0.0605023	0.0353881	8584.51	6.08992e-06	4.80897e-06	5127	0.225859	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	4	272	44.064	0.0393795	0.0131265	8181.54	8.12298e-06	5.92294e-06	5463	0.200846	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	41	218	35.098	0.0715137	0.0107271	8633.12	4.85721e-06	3.74345e-06	1504	0.0686758	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	39	272	41.888	0.0437352	0.0130024	8789.58	8.29739e-06	5.87721e-06	1905	0.0695255	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	34	226	40.002	0.0643985	0.0109356	8156.91	5.94057e-06	4.39282e-06	2213	0.097489	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	51	178	27.946	0.0332147	0.0201661	8374.07	5.35216e-06	3.87807e-06	1591	0.0888827	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	66	241	46.995	0.0310559	0.0149068	8514.04	7.0265e-06	4.69416e-06	1320	0.0540984	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	22	242	30.976	0.0424312	0.0240826	9016.18	6.49983e-06	4.96803e-06	4705	0.192828	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	32	246	39.114	0.0487515	0.0332937	8566.81	6.35029e-06	4.73278e-06	2110	0.0857724	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	13	201	36.984	0.0612745	0.0245098	7858.72	5.18764e-06	3.88018e-06	4651	0.22799	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	28	221	40.001	0.043956	0.021978	8187.68	6.05546e-06	4.3615e-06	2090	0.093722	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	48	226	32.092	0.020979	0.00466201	8382.62	8.07194e-06	5.73722e-06	1590	0.0700441	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	64	213	40.896	0.0111386	0.0123762	8747.22	7.01687e-06	4.40548e-06	1204	0.0562617	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	43	228	46.968	0.0327456	0.011335	8165.03	6.3029e-06	4.3092e-06	1286	0.0561572	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	58	232	38.048	0.0466507	0.00478469	8410.16	6.90181e-06	4.94987e-06	1556	0.065654	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	2	226	42.036	0.0429975	0.00614251	8018.7	6.35739e-06	4.55581e-06	4888	0.21345	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	56	237	40.053	0.045728	0.0252708	9053.52	6.72488e-06	4.62593e-06	1300	0.0548523	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	14	214	34.026	0.0499405	0.0059453	9053.71	7.23622e-06	4.82175e-06	5242	0.240459	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	69	243	42.039	0.0544135	0.0205562	8207.92	6.70817e-06	4.90247e-06	1348	0.0550204	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	62	248	49.104	0.0448878	0.0149626	7723.74	6.21614e-06	4.5981e-06	1578	0.06312	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	7	240	37.92	0.0296912	0.0142518	8351.95	8.10883e-06	5.67235e-06	5170	0.213636	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	35	240	48	0.03625	0.01	8395.45	6.98798e-06	4.67369e-06	1763	0.0728512	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	29	228	36.936	0.052506	0.026253	8568.5	6.02429e-06	4.44095e-06	2264	0.0984348	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	40	234	47.034	0.0475594	0.0275344	9160.88	6.06559e-06	3.97914e-06	1729	0.0735745	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	37	244	41.968	0.0688406	0.0253623	9030.71	6.04592e-06	4.33675e-06	1686	0.0688163	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	16	202	28.078	0.0464576	0.0162602	8867.31	5.68849e-06	4.23762e-06	4605	0.226847	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	36	206	39.964	0.0297767	0.00620347	8181.29	6.39218e-06	4.30392e-06	1598	0.0771981	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	68	228	46.968	0.0604534	0.011335	8861.4	6.40337e-06	4.15583e-06	1439	0.0625652	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	42	228	31.92	0.055814	0.0406977	8847.72	5.75192e-06	4.40698e-06	1709	0.0746288	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	26	230	48.07	0.0379267	0.022756	8453.36	6.86064e-06	4.44685e-06	2620	0.111966	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	1	226	37.064	0.0526316	0.0107655	8195.46	6.09481e-06	4.55861e-06	5197	0.227939	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	45	235	47	0.05375	0.01	9137.67	6.65145e-06	4.25596e-06	1375	0.0580169	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	18	228	44.916	0.0597758	0.0224159	8839.28	6.12119e-06	4.11741e-06	4925	0.216009	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	12	197	29.944	0.0424528	0.0353774	8677.84	5.39929e-06	3.98368e-06	4412	0.222828	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	50	247	40.014	0.0536993	0.0286396	8609.01	6.10407e-06	4.56783e-06	1590	0.0638554	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	38	217	36.022	0.0275779	0.0383693	8454.42	6.35715e-06	4.52214e-06	1407	0.0648387	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	67	197	37.036	0.0751232	0.0123153	8912.96	4.35171e-06	3.15598e-06	1336	0.0678173	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	31	181	30.951	0.0470446	0.0325694	8558.04	4.38021e-06	3.24601e-06	2212	0.120874	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	52	228	44.916	0.0386052	0.0161893	8083.1	6.32188e-06	4.42919e-06	1274	0.0551515	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	70	213	40.044	0.0406404	0.0172414	8229.74	5.77871e-06	4.10278e-06	1446	0.0678873	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	33	220	42.02	0.0444994	0.00618047	8340.28	6.23072e-06	4.31155e-06	2169	0.0985909	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	72	234	43.992	0.0738916	0.00985222	9070.46	5.93903e-06	4.09049e-06	1366	0.0583761	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	63	252	41.076	0.0430107	0.0238949	8894.06	6.66187e-06	4.78802e-06	1709	0.0672835	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	61	238	54.978	0.0325098	0.0273082	8500.36	6.49383e-06	4.12591e-06	1600	0.0666667	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	49	219	31.974	0.0644028	0.0105386	8738.4	5.50247e-06	4.20484e-06	1460	0.0660634	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	17	238	39.984	0.0348558	0.0252404	7871.69	7.18399e-06	5.2662e-06	4920	0.203306	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	21	205	35.055	0.0410133	0.0180941	8506.5	5.54143e-06	3.99301e-06	4244	0.205024	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	27	233	41.008	0.0776699	0.0364078	9076.76	5.38731e-06	3.90665e-06	2421	0.103462	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	54	215	41.065	0.0346106	0.0173053	8841.38	6.12779e-06	4.05984e-06	1417	0.0656019	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	6	238	39.984	0.0300481	0.015625	7839.45	7.11177e-06	5.23183e-06	5138	0.210574	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	75	ADJ	57	239	44.932	0.0307882	0.0418719	8891.7	6.15698e-06	4.22186e-06	1296	0.054	0.762856	1	0.752707	0.593667	0.619653	0.527562	0.534903	0.501018	0.342614	0.226772	0.279096
51	1	76	ADJ	49	219	37.011	0.0709988	0.0276775	9789.9	4.71559e-06	3.38514e-06	1460	0.0660634	0.702351	0.752707	1	0.697167	0.682097	0.578911	0.606475	0.585714	0.456311	0.448982	0.506519
51	1	76	ADJ	67	196	36.064	0.0943627	0.0122549	9949.3	4.09418e-06	2.86767e-06	1336	0.0678173	0.702351	0.752707	1	0.697167	0.682097	0.578911	0.606475	0.585714	0.456311	0.448982	0.506519
51	1	76	ADJ	54	215	35.905	0.0564226	0.0444178	9780.13	5.10819e-06	3.56593e-06	1417	0.0656019	0.702351	0.752707	1	0.697167	0.682097	0.578911	0.606475	0.585714	0.456311	0.448982	0.506519
51	1	76	ADJ	69	243	32.076	0.0898618	0.0195852	9217.16	5.46395e-06	4.31651e-06	1348	0.0550204	0.702351	0.752707	1	0.697167	0.682097	0.578911	0.606475	0.585714	0.456311	0.448982	0.506519
51	1	76	ADJ	24	226	37.064	0.0789474	0.0370813	9738.36	5.05986e-06	3.64808e-06	4022	0.174113	0.702351	0.752707	1	0.697167	0.682097	0.578911	0.606475	0.585714	0.456311	0.448982	0.506519
51	1	76	ADJ	6	238	35.938	0.0341578	0.0200236	8813.48	6.48753e-06	4.7573e-06	5138	0.210574	0.702351	0.752707	1	0.697167	0.682097	0.578911	0.606475	0.585714	0.456311	0.448982	0.506519
51	1	76	ADJ	25	220	34.98	0.0760999	0.0261593	10184.1	4.72956e-06	3.39289e-06	3930	0.176233	0.702351	0.752707	1	0.697167	0.682097	0.578911	0.606475	0.585714	0.456311	0.448982	0.506519
51	1	76	ADJ	44	197	29.944	0.149764	0.0235849	10566.2	3.70826e-06	2.78682e-06	1571	0.07855	0.702351	0.752707	1	0.697167	0.682097	0.578911	0.606475	0.585714	0.456311	0.448982	0.506519
51	1	76	ADJ	39	271	40.921	0.0647821	0.0306243	10035.7	7.25448e-06	4.99501e-06	1905	0.0695255	0.702351	0.752707	1	0.697167	0.682097	0.578911	0.606475	0.585714	0.456311	0.448982	0.506519
51	1	76	ADJ	57	239	43.02	0.0609756	0.0353659	9621.72	5.31322e-06	3.72429e-06	1296	0.054	0.702351	0.752707	1	0.697167	0.682097	0.578911	0.606475	0.585714	0.456311	0.448982	0.506519
51	1	76	ADJ	43	228	39.9	0.0581818	0.0109091	9109.84	5.52783e-06	3.94037e-06	1286	0.0561572	0.702351	0.752707	1	0.697167	0.682097	0.578911	0.606475	0.585714	0.456311	0.448982	0.506519
51	1	76	ADJ	3	219	45.99	0.0810127	0.0455696	10172.1	4.55863e-06	2.97435e-06	4801	0.21724	0.702351	0.752707	1	0.697167	0.682097	0.578911	0.606475	0.585714	0.456311	0.448982	0.506519
51	1	76	ADJ	17	238	41.888	0.0509709	0.0303398	9057.95	5.58855e-06	4.01727e-06	4920	0.203306	0.702351	0.752707	1	0.697167	0.682097	0.578911	0.606475	0.585714	0.456311	0.448982	0.506519
51	1	76	ADJ	65	222	39.96	0.0439024	0.0170732	9542.42	6.47493e-06	4.15234e-06	1560	0.0699552	0.702351	0.752707	1	0.697167	0.682097	0.578911	0.606475	0.585714	0.456311	0.448982	0.506519
51	1	76	ADJ	71	212	46.004	0.0485313	0.01788	8718.64	4.67574e-06	3.2428e-06	1220	0.057277	0.702351	0.752707	1	0.697167	0.682097	0.578911	0.606475	0.585714	0.456311	0.448982	0.506519
51	1	76	ADJ	9	268	51.992	0.060794	0.00868487	8846.25	7.24853e-06	4.90181e-06	5094	0.188667	0.702351	0.752707	1	0.697167	0.682097	0.578911	0.606475	0.585714	0.456311	0.448982	0.506519
51	1	76	ADJ	45	235	38.07	0.0811456	0.0250597	9749.94	5.37272e-06	3.86643e-06	1375	0.0580169	0.702351	0.752707	1	0.697167	0.682097	0.578911	0.606475	0.585714	0.456311	0.448982	0.506519
51	1	76	ADJ	21	205	37.925	0.0478528	0.0539877	9841.45	4.84579e-06	3.23608e-06	4244	0.205024	0.702351	0.752707	1	0.697167	0.682097	0.578911	0.606475	0.585714	0.456311	0.448982	0.506519
51	1	76	ADJ	14	214	29.104	0.0706019	0.0208333	9924.67	5.52451e-06	4.01695e-06	5242	0.240459	0.702351	0.752707	1	0.697167	0.682097	0.578911	0.606475	0.585714	0.456311	0.448982	0.506519
51	1	76	ADJ	63	251	38.905	0.0852071	0.0378698	9793.69	4.92408e-06	3.73338e-06	1709	0.0672835	0.702351	0.752707	1	0.697167	0.682097	0.578911	0.606475	0.585714	0.456311	0.448982	0.506519
51	1	76	ADJ	38	217	34.069	0.0379597	0.0332147	9481.27	5.88759e-06	4.09376e-06	1407	0.0648387	0.702351	0.752707	1	0.697167	0.682097	0.578911	0.606475	0.585714	0.456311	0.448982	0.506519
51	1	76	ADJ	16	201	36.984	0.0796569	0.0122549	10126.4	4.99274e-06	3.25296e-06	4605	0.226847	0.702351	0.752707	1	0.697167	0.682097	0.578911	0.606475	0.585714	0.456311	0.448982	0.506519
51	1	76	ADJ	58	232	38.048	0.0825359	0.0155502	9607.05	5.20589e-06	3.78393e-06	1556	0.065654	0.702351	0.752707	1	0.697167	0.682097	0.578911	0.606475	0.585714	0.456311	0.448982	0.506519
51	1	76	ADJ	2	226	40.906	0.0805861	0	9168.73	5.04121e-06	3.64614e-06	4888	0.21345	0.702351	0.752707	1	0.697167	0.682097	0.578911	0.606475	0.585714	0.456311	0.448982	0.506519
51	1	76	ADJ	23	220	31.9	0.0526316	0.0116959	9485.35	6.3595e-06	4.47996e-06	4028	0.183091	0.702351	0.752707	1	0.697167	0.682097	0.578911	0.606475	0.585714	0.456311	0.448982	0.506519
51	1	76	ADJ	28	220	38.06	0.0544135	0.0386941	9279.74	4.89385e-06	3.5461e-06	2090	0.093722	0.702351	0.752707	1	0.697167	0.682097	0.578911	0.606475	0.585714	0.456311	0.448982	0.506519
51	1	76	ADJ	27	233	37.047	0.102259	0.0404281	10096.6	4.63994e-06	3.43709e-06	2421	0.103462	0.702351	0.752707	1	0.697167	0.682097	0.578911	0.606475	0.585714	0.456311	0.448982	0.506519
51	1	76	ADJ	31	180	30.06	0.0732293	0.0396158	9966.15	3.75649e-06	2.70482e-06	2212	0.120874	0.702351	0.752707	1	0.697167	0.682097	0.578911	0.606475	0.585714	0.456311	0.448982	0.506519
51	1	76	ADJ	53	267	44.055	0.0491018	0.00958083	9182.23	7.53686e-06	5.20441e-06	1427	0.0526568	0.702351	0.752707	1	0.697167	0.682097	0.578911	0.606475	0.585714	0.456311	0.448982	0.506519
51	1	76	ADJ	51	178	27.056	0.053066	0.0400943	9233.25	4.59254e-06	3.34162e-06	1591	0.0888827	0.702351	0.752707	1	0.697167	0.682097	0.578911	0.606475	0.585714	0.456311	0.448982	0.506519
51	1	76	ADJ	20	239	38.001	0.0796671	0.0142687	9790.88	6.02987e-06	4.23233e-06	4390	0.179918	0.702351	0.752707	1	0.697167	0.682097	0.578911	0.606475	0.585714	0.456311	0.448982	0.506519
51	1	76	ADJ	73	205	33.005	0.0989273	0.0178784	9827.86	4.44652e-06	3.25326e-06	1578	0.0769756	0.702351	0.752707	1	0.697167	0.682097	0.578911	0.606475	0.585714	0.456311	0.448982	0.506519
