,byr,race,interval,vmn1,vsd1,vnu1,vnms1,vfin1,year,ctr1,type,ltax,xltax
4973,53,1,10,14502.91,12664.79,222,3.0,0.189,83,25,TAXAB,0.068,0.041
4974,53,1,11,13463.27,11009.26,222,13.0,0.216,83,25,TAXAB,0.032,0.027
4975,53,1,12,13377.3,11854.31,261,3.0,0.245,83,25,TAXAB,0.054,0.031
4976,53,1,13,14415.62,12385.86,291,8.0,0.199,83,25,TAXAB,0.082,0.069
4977,53,1,14,13980.97,11709.13,256,5.0,0.211,83,25,TAXAB,0.055,0.039
4978,53,1,15,14033.06,11590.14,251,1.5,0.187,83,25,TAXAB,0.056,0.044
4979,53,1,16,13480.81,11189.68,267,1.5,0.161,83,25,TAXAB,0.049,0.045
4980,53,1,17,12842.92,12145.0,227,0.0,0.216,83,25,TAXAB,0.053,0.031
4981,53,1,18,13361.78,10969.89,252,6.0,0.155,83,25,TAXAB,0.056,0.056
4982,53,1,19,14840.95,11772.33,231,3.0,0.165,83,25,TAXAB,0.074,0.061
4983,53,1,20,15514.64,12275.88,259,1.5,0.17,83,25,TAXAB,0.093,0.069
4984,53,1,21,13890.29,10636.28,242,7.0,0.178,83,25,TAXAB,0.033,0.033
4985,53,1,22,15418.97,11654.32,214,1.5,0.159,83,25,TAXAB,0.065,0.047
4986,53,1,23,13424.21,11698.12,252,8.0,0.202,83,25,TAXAB,0.052,0.044
4987,53,1,24,14984.82,10990.22,245,3.0,0.135,83,25,TAXAB,0.065,0.057
4988,53,1,25,13690.86,11454.72,222,3.0,0.212,83,25,TAXAB,0.045,0.041
4989,53,1,26,13576.64,11130.1,233,5.0,0.185,83,25,TAXAB,0.034,0.034
4990,53,1,27,13394.07,12470.17,261,5.0,0.215,83,25,TAXAB,0.061,0.05
4991,53,1,28,14189.54,11278.57,234,4.0,0.154,83,25,TAXAB,0.038,0.038
4992,53,1,29,14218.86,11622.57,235,3.0,0.2,83,25,TAXAB,0.043,0.038
4993,53,1,30,12202.04,11007.88,228,0.0,0.215,83,25,TAXAB,0.035,0.035
4994,53,1,31,13567.71,12001.62,219,6.0,0.196,83,25,TAXAB,0.078,0.05
4995,53,1,32,14150.04,11747.7,250,3.0,0.176,83,25,TAXAB,0.064,0.044
4996,53,1,33,13279.36,11488.0,222,4.0,0.194,83,25,TAXAB,0.054,0.041
4997,53,1,34,12989.06,11355.22,242,3.0,0.211,83,25,TAXAB,0.041,0.033
4998,53,1,35,14725.76,11633.08,231,7.0,0.169,83,25,TAXAB,0.061,0.052
4999,53,1,36,14865.74,12058.3,222,5.0,0.18,83,25,TAXAB,0.086,0.072
5000,53,1,37,12992.64,10941.96,231,1.5,0.212,83,25,TAXAB,0.035,0.035
5001,53,1,38,14295.26,11760.58,257,9.0,0.16,83,25,TAXAB,0.082,0.074
5002,53,1,39,12370.65,11044.73,251,1.5,0.239,83,25,TAXAB,0.044,0.032
5003,53,1,40,14023.26,11775.15,256,3.0,0.223,83,25,TAXAB,0.066,0.051
5004,53,1,41,14308.4,12038.28,239,3.0,0.222,83,25,TAXAB,0.059,0.054
5005,53,1,42,13004.37,11468.41,247,3.0,0.239,83,25,TAXAB,0.045,0.04
5006,53,1,43,13348.73,11792.1,206,4.0,0.228,83,25,TAXAB,0.039,0.019
5007,53,1,44,14021.37,10967.73,262,3.0,0.187,83,25,TAXAB,0.027,0.019
5008,53,1,45,12914.34,10949.67,228,4.0,0.197,83,25,TAXAB,0.053,0.048
5009,53,1,46,13948.38,11656.72,258,5.0,0.236,83,25,TAXAB,0.062,0.05
5010,53,1,47,13404.55,11963.38,229,3.0,0.21,83,25,TAXAB,0.057,0.048
5011,53,1,48,13511.25,11562.5,205,6.0,0.224,83,25,TAXAB,0.049,0.049
5012,53,1,49,14120.49,11375.14,217,4.0,0.184,83,25,TAXAB,0.032,0.028
5013,53,1,50,14378.85,12600.71,239,3.0,0.218,83,25,TAXAB,0.079,0.059
5014,53,1,51,12295.77,11600.34,216,5.0,0.25,83,25,TAXAB,0.028,0.023
5015,53,1,52,14377.47,11946.6,249,6.0,0.181,83,25,TAXAB,0.052,0.028
5016,53,1,53,13377.52,11167.33,225,7.0,0.182,83,25,TAXAB,0.04,0.04
5017,53,1,54,14067.41,11570.39,266,3.0,0.184,83,25,TAXAB,0.056,0.045
5018,53,1,55,13849.19,11631.35,207,3.0,0.193,83,25,TAXAB,0.068,0.053
5019,53,1,56,13554.61,11815.11,243,5.0,0.214,83,25,TAXAB,0.07,0.053
5020,53,1,57,11857.1,10863.15,237,8.0,0.203,83,25,TAXAB,0.046,0.042
5021,53,1,58,13868.6,11736.0,253,3.0,0.217,83,25,TAXAB,0.067,0.059
5022,53,1,59,13402.35,11257.46,266,6.0,0.207,83,25,TAXAB,0.041,0.034
5023,53,1,60,15003.2,12259.38,207,4.0,0.208,83,25,TAXAB,0.077,0.068
5024,53,1,61,14064.49,11856.95,252,3.0,0.163,83,25,TAXAB,0.067,0.063
5025,53,1,62,14624.11,12381.67,222,4.0,0.194,83,25,TAXAB,0.086,0.081
5026,53,1,63,13855.1,12228.38,250,3.0,0.22,83,25,TAXAB,0.08,0.06
5027,53,1,64,13055.13,12170.99,230,1.5,0.226,83,25,TAXAB,0.043,0.035
5028,53,1,65,14713.93,12464.62,239,6.0,0.213,83,25,TAXAB,0.071,0.05
5029,53,1,66,14462.99,11393.21,232,6.0,0.155,83,25,TAXAB,0.065,0.06
5030,53,1,67,14899.56,11494.16,248,3.0,0.153,83,25,TAXAB,0.048,0.044
5031,53,1,68,13869.64,11898.52,228,1.5,0.211,83,25,TAXAB,0.061,0.057
5032,53,1,69,13194.79,11734.2,228,1.5,0.232,83,25,TAXAB,0.053,0.044
5033,53,1,70,14968.15,11704.79,261,5.0,0.138,83,25,TAXAB,0.077,0.061
5034,53,1,71,12401.53,10474.41,238,3.0,0.189,83,25,TAXAB,0.025,0.017
5035,53,1,72,14419.28,12150.99,258,4.0,0.205,83,25,TAXAB,0.058,0.039
5036,53,1,73,14353.3,10975.18,215,1.5,0.172,83,25,TAXAB,0.051,0.047
5037,53,1,1,12648.85,12363.44,259,1.5,0.27,84,27,TAXAB,0.05,0.035
5038,53,1,2,16801.55,13282.49,224,3.0,0.183,84,27,TAXAB,0.094,0.067
5039,53,1,3,14293.13,12100.69,266,7.0,0.207,84,27,TAXAB,0.045,0.034
5040,53,1,4,15315.9,12594.53,239,4.0,0.192,84,27,TAXAB,0.067,0.054
5041,53,1,5,15978.12,12837.07,220,6.0,0.155,84,27,TAXAB,0.077,0.059
5042,53,1,6,14126.89,12280.49,228,1.5,0.215,84,27,TAXAB,0.066,0.053
5043,53,1,7,15394.14,13041.88,246,5.0,0.207,84,27,TAXAB,0.081,0.065
5044,53,1,8,14241.08,12456.85,244,3.0,0.209,84,27,TAXAB,0.057,0.045
5045,53,1,9,15397.86,12779.86,256,5.0,0.195,84,27,TAXAB,0.07,0.066
5046,53,1,10,16812.06,12799.89,222,3.0,0.167,84,27,TAXAB,0.068,0.045
5047,53,1,11,14413.19,12644.39,222,13.0,0.221,84,27,TAXAB,0.05,0.045
5048,53,1,12,14229.85,12483.7,260,4.0,0.246,84,27,TAXAB,0.062,0.054
5049,53,1,13,16018.72,13329.67,291,8.0,0.172,84,27,TAXAB,0.1,0.079
5050,53,1,14,15144.71,12902.16,256,5.0,0.234,84,27,TAXAB,0.078,0.063
5051,53,1,15,15990.89,13269.48,251,1.5,0.183,84,27,TAXAB,0.068,0.048
5052,53,1,16,15238.06,12274.09,267,1.5,0.15,84,27,TAXAB,0.067,0.056
5053,53,1,17,13832.54,12716.39,227,0.0,0.22,84,27,TAXAB,0.062,0.053
5054,53,1,18,14252.21,11694.32,252,6.0,0.175,84,27,TAXAB,0.048,0.04
5055,53,1,19,15991.21,13148.22,231,3.0,0.19,84,27,TAXAB,0.078,0.065
5056,53,1,20,16649.99,13101.61,259,1.5,0.154,84,27,TAXAB,0.108,0.089
5057,53,1,21,14817.04,12436.81,242,7.0,0.207,84,27,TAXAB,0.058,0.05
5058,53,1,22,15643.14,12588.17,214,1.5,0.192,84,27,TAXAB,0.07,0.061
5059,53,1,23,14260.42,12688.18,252,8.0,0.25,84,27,TAXAB,0.052,0.048
5060,53,1,24,15897.17,12295.14,244,4.0,0.16,84,27,TAXAB,0.066,0.057
5061,53,1,25,15145.4,12778.15,221,4.0,0.222,84,27,TAXAB,0.068,0.054
5062,53,1,26,15364.14,12651.3,233,5.0,0.18,84,27,TAXAB,0.052,0.039
5063,53,1,27,14984.57,13450.95,261,5.0,0.215,84,27,TAXAB,0.073,0.065
5064,53,1,28,15555.03,12674.63,232,6.0,0.185,84,27,TAXAB,0.078,0.06
5065,53,1,29,14991.1,12561.51,234,4.0,0.197,84,27,TAXAB,0.064,0.051
5066,53,1,30,13555.32,12299.98,228,0.0,0.237,84,27,TAXAB,0.039,0.035
5067,53,1,31,14502.83,13481.47,219,6.0,0.228,84,27,TAXAB,0.082,0.046
5068,53,1,32,15741.32,12790.94,250,3.0,0.204,84,27,TAXAB,0.072,0.06
5069,53,1,33,14276.89,11958.92,222,4.0,0.212,84,27,TAXAB,0.054,0.045
5070,53,1,34,14015.9,12581.81,242,3.0,0.236,84,27,TAXAB,0.054,0.05
5071,53,1,35,16152.34,12407.87,231,7.0,0.156,84,27,TAXAB,0.082,0.074
5072,53,1,36,16035.13,12813.37,222,5.0,0.194,84,27,TAXAB,0.068,0.063
5073,53,1,37,13814.31,11826.65,231,1.5,0.212,84,27,TAXAB,0.048,0.043
5074,53,1,38,15934.44,12825.66,257,9.0,0.187,84,27,TAXAB,0.089,0.089
5075,53,1,39,13697.67,12594.51,250,1.5,0.244,84,27,TAXAB,0.052,0.036
5076,53,1,40,14508.13,12780.86,255,4.0,0.267,84,27,TAXAB,0.063,0.047
5077,53,1,41,15188.85,14055.0,239,3.0,0.251,84,27,TAXAB,0.084,0.059
5078,53,1,42,14344.17,12294.31,247,3.0,0.194,84,27,TAXAB,0.065,0.053
5079,53,1,43,14285.08,12163.05,206,4.0,0.214,84,27,TAXAB,0.034,0.019
5080,53,1,44,14907.47,12089.59,262,3.0,0.206,84,27,TAXAB,0.038,0.031
5081,53,1,45,13906.43,12656.5,228,4.0,0.206,84,27,TAXAB,0.061,0.048
5082,53,1,46,15594.24,12681.61,258,5.0,0.221,84,27,TAXAB,0.062,0.054
5083,53,1,47,15751.45,12984.9,229,3.0,0.166,84,27,TAXAB,0.083,0.07
5084,53,1,48,15535.76,12707.58,204,7.0,0.201,84,27,TAXAB,0.074,0.054
5085,53,1,49,15683.48,12466.47,217,4.0,0.147,84,27,TAXAB,0.051,0.032
5086,53,1,50,15823.97,13323.82,239,3.0,0.205,84,27,TAXAB,0.071,0.063
5087,53,1,51,13517.42,12764.81,216,5.0,0.255,84,27,TAXAB,0.069,0.056
5088,53,1,52,15203.44,12318.46,249,6.0,0.181,84,27,TAXAB,0.04,0.024
5089,53,1,53,14667.12,12524.94,225,7.0,0.222,84,27,TAXAB,0.058,0.04
5090,53,1,54,15879.8,12534.69,266,3.0,0.195,84,27,TAXAB,0.068,0.064
5091,53,1,55,15079.59,12397.53,207,3.0,0.217,84,27,TAXAB,0.068,0.063
5092,53,1,56,15081.08,12973.39,243,5.0,0.222,84,27,TAXAB,0.078,0.058
5093,53,1,57,13269.56,11948.76,237,8.0,0.232,84,27,TAXAB,0.059,0.046
5094,53,1,58,15353.87,12925.26,253,3.0,0.202,84,27,TAXAB,0.075,0.059
5095,53,1,59,15156.71,12412.15,266,6.0,0.207,84,27,TAXAB,0.06,0.041
5096,53,1,60,16732.04,13213.77,207,4.0,0.188,84,27,TAXAB,0.092,0.082
5097,53,1,61,16219.42,12864.37,252,3.0,0.159,84,27,TAXAB,0.091,0.06
5098,53,1,62,15986.15,13478.89,221,5.0,0.222,84,27,TAXAB,0.09,0.081
5099,53,1,63,14565.83,13061.96,250,3.0,0.26,84,27,TAXAB,0.08,0.064
5100,53,1,64,14100.68,12328.61,230,1.5,0.217,84,27,TAXAB,0.039,0.039
5101,53,1,65,15082.89,13746.93,238,7.0,0.239,84,27,TAXAB,0.071,0.046
5102,53,1,66,15457.56,13063.33,231,7.0,0.238,84,27,TAXAB,0.078,0.061
5103,53,1,67,15719.58,12690.51,248,3.0,0.177,84,27,TAXAB,0.073,0.065
5104,53,1,68,14558.24,13005.58,228,1.5,0.219,84,27,TAXAB,0.079,0.061
5105,53,1,69,14134.31,12572.72,228,1.5,0.246,84,27,TAXAB,0.066,0.048
5106,53,1,70,15386.49,13166.22,260,6.0,0.215,84,27,TAXAB,0.081,0.069
5107,53,1,71,13583.61,11229.21,237,4.0,0.194,84,27,TAXAB,0.025,0.021
5108,53,1,72,15595.58,13006.82,258,4.0,0.213,84,27,TAXAB,0.089,0.081
5109,53,1,73,15286.6,12635.6,215,1.5,0.228,84,27,TAXAB,0.051,0.042
5110,44,2,1,5250.74,6646.22,43,1.5,0.442,78,15,TAXAB,0.047,0.0
5111,44,2,2,7449.37,7431.72,46,1.5,0.326,78,15,TAXAB,0.217,0.217
5112,44,2,3,5850.45,6522.58,31,1.5,0.452,78,15,TAXAB,0.097,0.097
5113,44,2,4,7104.78,7862.59,51,1.5,0.373,78,15,TAXAB,0.216,0.176
5114,44,2,5,6081.81,7365.23,36,1.5,0.389,78,15,TAXAB,0.167,0.139
5115,44,2,6,5772.58,7257.21,38,1.5,0.5,78,15,TAXAB,0.079,0.053
5116,44,2,7,5745.87,6602.45,39,1.5,0.41,78,15,TAXAB,0.103,0.077
5117,44,2,8,7882.43,6125.67,37,1.5,0.216,78,15,TAXAB,0.081,0.054
5118,44,2,9,5307.0,6470.84,41,3.0,0.415,78,15,TAXAB,0.098,0.098
5119,44,2,10,7016.8,7877.89,60,0.0,0.4,78,15,TAXAB,0.167,0.1
5120,44,2,11,6515.73,7253.37,41,1.5,0.415,78,15,TAXAB,0.146,0.122
5121,44,2,12,4072.5,6109.98,28,1.5,0.536,78,15,TAXAB,0.071,0.071
5122,44,2,13,7306.16,6745.4,38,1.5,0.368,78,15,TAXAB,0.158,0.158
5123,44,2,14,4794.05,6180.11,39,0.0,0.41,78,15,TAXAB,0.128,0.128
5124,44,2,15,6445.74,7547.26,50,1.5,0.38,78,15,TAXAB,0.18,0.12
5125,44,2,16,7539.2,6441.88,41,0.0,0.244,78,15,TAXAB,0.146,0.122
5126,44,2,17,7380.64,7451.81,45,1.5,0.311,78,15,TAXAB,0.2,0.156
5127,44,2,18,7021.96,6951.97,55,0.0,0.327,78,15,TAXAB,0.164,0.127
5128,44,2,19,4386.22,6124.32,50,0.0,0.56,78,15,TAXAB,0.06,0.06
5129,44,2,20,7651.42,8647.97,40,3.0,0.45,78,15,TAXAB,0.2,0.125
5130,44,2,21,7358.09,6944.07,47,1.5,0.34,78,15,TAXAB,0.128,0.085
5131,44,2,22,7298.85,7377.68,53,1.5,0.302,78,15,TAXAB,0.094,0.057
5132,44,2,23,4653.48,5961.29,44,1.5,0.523,78,15,TAXAB,0.045,0.045
5133,44,2,24,5437.27,6370.99,33,0.0,0.455,78,15,TAXAB,0.091,0.091
5134,44,2,25,6856.6,7183.65,35,0.0,0.4,78,15,TAXAB,0.143,0.114
5135,44,2,26,7069.74,7172.27,54,0.0,0.333,78,15,TAXAB,0.167,0.13
5136,44,2,27,8353.17,7416.26,42,1.5,0.262,78,15,TAXAB,0.095,0.048
5137,44,2,28,6601.67,6730.01,46,0.0,0.391,78,15,TAXAB,0.13,0.13
5138,44,2,29,6007.19,7461.25,43,1.5,0.465,78,15,TAXAB,0.14,0.093
5139,44,2,30,5212.23,7096.71,44,1.5,0.455,78,15,TAXAB,0.091,0.068
5140,44,2,31,7338.54,6441.33,35,1.5,0.343,78,15,TAXAB,0.086,0.086
5141,44,2,32,7090.4,8075.23,40,0.0,0.35,78,15,TAXAB,0.175,0.15
5142,44,2,33,5934.5,7435.22,46,0.0,0.457,78,15,TAXAB,0.109,0.087
5143,44,2,34,9129.45,12080.71,40,3.0,0.4,78,15,TAXAB,0.175,0.075
5144,44,2,35,4950.43,5703.58,28,3.0,0.464,78,15,TAXAB,0.036,0.036
5145,44,2,36,4577.06,6185.0,33,1.5,0.455,78,15,TAXAB,0.061,0.0
5146,44,2,37,5789.26,6779.62,42,0.0,0.429,78,15,TAXAB,0.119,0.095
5147,44,2,38,7743.65,7569.74,37,1.5,0.297,78,15,TAXAB,0.189,0.135
5148,44,2,39,7256.4,6632.26,43,1.5,0.302,78,15,TAXAB,0.116,0.116
5149,44,2,40,7102.6,6954.28,43,0.0,0.395,78,15,TAXAB,0.14,0.07
5150,44,2,41,8050.76,7349.83,34,3.0,0.294,78,15,TAXAB,0.147,0.088
5151,44,2,42,8908.33,8785.8,45,1.5,0.378,78,15,TAXAB,0.289,0.2
5152,44,2,43,7073.49,7125.21,41,1.5,0.341,78,15,TAXAB,0.171,0.146
5153,44,2,44,8958.58,6899.71,59,1.5,0.22,78,15,TAXAB,0.203,0.186
5154,44,2,45,7155.55,7424.38,38,1.5,0.316,78,15,TAXAB,0.211,0.158
5155,44,2,46,5672.04,6698.83,49,1.5,0.449,78,15,TAXAB,0.082,0.061
5156,44,2,47,7831.24,6913.55,50,3.0,0.26,78,15,TAXAB,0.1,0.08
5157,44,2,48,7074.84,7384.37,32,0.0,0.375,78,15,TAXAB,0.156,0.156
5158,44,2,49,8059.56,7851.35,41,3.0,0.341,78,15,TAXAB,0.244,0.171
5159,44,2,50,6808.1,7129.66,42,1.5,0.31,78,15,TAXAB,0.143,0.119
5160,44,2,51,7051.68,8031.91,47,0.0,0.404,78,15,TAXAB,0.149,0.106
5161,44,2,52,6842.7,6708.96,50,3.0,0.34,78,15,TAXAB,0.08,0.06
5162,44,2,53,7472.29,7667.6,41,3.0,0.366,78,15,TAXAB,0.171,0.122
5163,44,2,54,6880.9,7132.95,52,1.5,0.385,78,15,TAXAB,0.192,0.192
5164,44,2,55,3869.44,5450.46,34,1.5,0.529,78,15,TAXAB,0.059,0.059
5165,44,2,56,6448.23,6612.94,47,1.5,0.34,78,15,TAXAB,0.064,0.043
5166,44,2,57,6936.68,6839.38,56,1.5,0.375,78,15,TAXAB,0.125,0.107
5167,44,2,58,4533.33,6282.83,39,1.5,0.513,78,15,TAXAB,0.077,0.077
5168,44,2,59,6042.35,7083.7,40,1.5,0.4,78,15,TAXAB,0.175,0.15
5169,44,2,60,9731.59,8938.64,29,1.5,0.31,78,15,TAXAB,0.276,0.241
5170,44,2,61,4786.09,5833.51,44,1.5,0.455,78,15,TAXAB,0.0,0.0
5171,44,2,62,8263.52,7234.48,40,1.5,0.3,78,15,TAXAB,0.2,0.1
5172,44,2,63,5549.3,6863.33,50,0.0,0.42,78,15,TAXAB,0.14,0.14
5173,44,2,64,6851.58,6946.52,33,0.0,0.303,78,15,TAXAB,0.091,0.061
5174,44,2,65,6917.22,7121.05,49,1.5,0.367,78,15,TAXAB,0.163,0.163
5175,44,2,66,7550.09,8378.21,32,0.0,0.469,78,15,TAXAB,0.188,0.125
5176,44,2,67,7321.2,7992.14,46,0.0,0.413,78,15,TAXAB,0.152,0.13
5177,44,2,68,6298.49,7037.8,37,1.5,0.459,78,15,TAXAB,0.054,0.054
5178,44,2,69,4748.79,6863.2,43,1.5,0.535,78,15,TAXAB,0.116,0.093
5179,44,2,70,7344.43,7374.5,42,1.5,0.381,78,15,TAXAB,0.19,0.119
5180,44,2,71,7585.83,6811.69,41,1.5,0.293,78,15,TAXAB,0.146,0.098
5181,44,2,72,6698.87,7785.44,46,0.0,0.478,78,15,TAXAB,0.174,0.152
5182,44,2,73,5321.37,6391.9,51,1.5,0.471,78,15,TAXAB,0.059,0.059
5183,44,2,1,6370.12,7728.45,43,1.5,0.419,79,17,TAXAB,0.047,0.023
5184,44,2,2,9578.39,10415.54,46,1.5,0.391,79,17,TAXAB,0.152,0.109
5185,44,2,3,6713.68,7202.01,31,1.5,0.387,79,17,TAXAB,0.032,0.032
5186,44,2,4,7684.73,9584.89,51,1.5,0.431,79,17,TAXAB,0.137,0.137
5187,44,2,5,7515.42,8638.8,36,1.5,0.417,79,17,TAXAB,0.111,0.056
5188,44,2,6,6493.32,8206.37,38,1.5,0.5,79,17,TAXAB,0.079,0.026
5189,44,2,7,7151.82,8370.91,39,1.5,0.436,79,17,TAXAB,0.077,0.077
5190,44,2,8,9038.59,7506.05,37,1.5,0.135,79,17,TAXAB,0.054,0.027
5191,44,2,9,5899.05,7708.06,41,3.0,0.488,79,17,TAXAB,0.073,0.073
5192,44,2,10,8283.98,9117.39,60,0.0,0.383,79,17,TAXAB,0.05,0.033
5193,44,2,11,7215.61,8487.8,41,1.5,0.317,79,17,TAXAB,0.098,0.098
5194,44,2,12,4804.5,6757.44,28,1.5,0.536,79,17,TAXAB,0.0,0.0
5195,44,2,13,9127.16,8245.81,38,1.5,0.342,79,17,TAXAB,0.079,0.079
5196,44,2,14,5859.44,7444.41,39,0.0,0.385,79,17,TAXAB,0.051,0.026
5197,44,2,15,7821.7,8460.72,50,1.5,0.34,79,17,TAXAB,0.16,0.1
5198,44,2,16,8309.61,7413.33,41,0.0,0.268,79,17,TAXAB,0.024,0.0
5199,44,2,17,8484.29,8593.96,45,1.5,0.356,79,17,TAXAB,0.089,0.089
5200,44,2,18,7552.45,7875.88,55,0.0,0.345,79,17,TAXAB,0.091,0.073
5201,44,2,19,4932.9,6650.98,50,0.0,0.48,79,17,TAXAB,0.04,0.04
5202,44,2,20,7583.38,8598.37,40,3.0,0.45,79,17,TAXAB,0.1,0.1
5203,44,2,21,9699.79,9696.47,47,1.5,0.277,79,17,TAXAB,0.128,0.043
5204,44,2,22,7858.26,7562.39,53,1.5,0.321,79,17,TAXAB,0.075,0.057
5205,44,2,23,6087.68,7007.62,44,1.5,0.409,79,17,TAXAB,0.045,0.045
5206,44,2,24,6449.0,7544.83,33,0.0,0.455,79,17,TAXAB,0.03,0.03
5207,44,2,25,7862.14,8486.35,35,0.0,0.371,79,17,TAXAB,0.057,0.057
5208,44,2,26,7960.8,8336.62,54,0.0,0.333,79,17,TAXAB,0.13,0.111
5209,44,2,27,8406.0,8670.75,42,1.5,0.381,79,17,TAXAB,0.071,0.048
5210,44,2,28,7459.87,7393.64,46,0.0,0.348,79,17,TAXAB,0.022,0.022
5211,44,2,29,7517.56,9013.82,43,1.5,0.488,79,17,TAXAB,0.093,0.093
5212,44,2,30,6697.02,8107.78,44,1.5,0.409,79,17,TAXAB,0.045,0.045
5213,44,2,31,7857.71,7436.54,35,1.5,0.371,79,17,TAXAB,0.057,0.057
5214,44,2,32,7564.0,8264.79,40,0.0,0.375,79,17,TAXAB,0.025,0.025
5215,44,2,33,6630.91,8128.32,46,0.0,0.391,79,17,TAXAB,0.109,0.087
5216,44,2,34,10186.05,11702.72,39,4.0,0.333,79,17,TAXAB,0.154,0.103
5217,44,2,35,5518.19,6806.93,27,4.0,0.407,79,17,TAXAB,0.0,0.0
5218,44,2,36,6783.0,8002.16,33,1.5,0.485,79,17,TAXAB,0.061,0.061
5219,44,2,37,7040.19,8363.48,42,0.0,0.405,79,17,TAXAB,0.095,0.095
5220,44,2,38,8394.59,8803.99,37,1.5,0.324,79,17,TAXAB,0.135,0.135
5221,44,2,39,9014.02,8189.65,43,1.5,0.302,79,17,TAXAB,0.093,0.093
5222,44,2,40,8783.72,8310.92,43,0.0,0.372,79,17,TAXAB,0.093,0.07
5223,44,2,41,8812.26,8747.21,34,3.0,0.382,79,17,TAXAB,0.118,0.088
5224,44,2,42,9372.73,10441.94,45,1.5,0.378,79,17,TAXAB,0.156,0.133
5225,44,2,43,8902.07,9400.04,41,1.5,0.366,79,17,TAXAB,0.171,0.122
5226,44,2,44,9387.75,8276.68,59,1.5,0.203,79,17,TAXAB,0.119,0.119
5227,44,2,45,8565.74,9128.25,38,1.5,0.368,79,17,TAXAB,0.105,0.079
5228,44,2,46,6282.41,7642.28,49,1.5,0.469,79,17,TAXAB,0.02,0.02
5229,44,2,47,9783.64,9655.52,50,3.0,0.24,79,17,TAXAB,0.06,0.02
5230,44,2,48,8777.81,9044.71,32,0.0,0.313,79,17,TAXAB,0.125,0.125
5231,44,2,49,9212.0,9090.52,40,4.0,0.275,79,17,TAXAB,0.125,0.1
5232,44,2,50,8277.76,8597.22,42,1.5,0.333,79,17,TAXAB,0.071,0.071
5233,44,2,51,7696.0,9495.53,47,0.0,0.383,79,17,TAXAB,0.106,0.085
5234,44,2,52,8395.26,8032.09,50,3.0,0.34,79,17,TAXAB,0.04,0.02
5235,44,2,53,7258.41,8602.23,41,3.0,0.415,79,17,TAXAB,0.122,0.098
5236,44,2,54,6994.21,8413.27,52,1.5,0.442,79,17,TAXAB,0.115,0.096
5237,44,2,55,4893.12,6771.11,34,1.5,0.5,79,17,TAXAB,0.029,0.029
5238,44,2,56,7110.91,8187.82,47,1.5,0.426,79,17,TAXAB,0.064,0.043
5239,44,2,57,7643.59,7861.46,56,1.5,0.339,79,17,TAXAB,0.089,0.089
5240,44,2,58,5906.59,7515.37,39,1.5,0.41,79,17,TAXAB,0.051,0.051
5241,44,2,59,7858.7,10418.72,40,1.5,0.45,79,17,TAXAB,0.15,0.1
5242,44,2,60,11320.07,11460.57,29,1.5,0.345,79,17,TAXAB,0.172,0.103
5243,44,2,61,6025.68,6581.29,44,1.5,0.432,79,17,TAXAB,0.0,0.0
5244,44,2,62,9797.45,8717.12,40,1.5,0.3,79,17,TAXAB,0.1,0.1
5245,44,2,63,6845.04,8165.78,50,0.0,0.38,79,17,TAXAB,0.12,0.12
5246,44,2,64,8022.15,8021.57,33,0.0,0.333,79,17,TAXAB,0.03,0.03
5247,44,2,65,7434.67,8355.39,49,1.5,0.388,79,17,TAXAB,0.061,0.061
5248,44,2,66,8402.38,9154.88,32,0.0,0.375,79,17,TAXAB,0.094,0.094
5249,44,2,67,8346.43,8719.45,46,0.0,0.37,79,17,TAXAB,0.065,0.043
5250,44,2,68,7055.3,7790.1,37,1.5,0.486,79,17,TAXAB,0.0,0.0
5251,44,2,69,6398.51,8326.27,43,1.5,0.488,79,17,TAXAB,0.07,0.07
5252,44,2,70,6933.36,7971.02,42,1.5,0.333,79,17,TAXAB,0.071,0.048
5253,44,2,71,8375.71,8782.1,41,1.5,0.341,79,17,TAXAB,0.073,0.049
5254,44,2,72,8744.57,10490.15,46,0.0,0.457,79,17,TAXAB,0.152,0.13
5255,44,2,73,6118.69,7501.46,51,1.5,0.529,79,17,TAXAB,0.039,0.039
5256,44,2,1,6597.51,8155.4,43,1.5,0.326,80,19,TAXAB,0.07,0.07
5257,44,2,2,9510.41,10260.83,46,1.5,0.37,80,19,TAXAB,0.109,0.087
5258,44,2,3,6571.29,8005.29,31,1.5,0.323,80,19,TAXAB,0.032,0.032
5259,44,2,4,8925.39,10241.21,51,1.5,0.471,80,19,TAXAB,0.118,0.098
5260,44,2,5,8701.81,9707.56,36,1.5,0.361,80,19,TAXAB,0.111,0.083
5261,44,2,6,7287.47,8895.1,38,1.5,0.474,80,19,TAXAB,0.026,0.0
5262,44,2,7,7727.05,9200.91,39,1.5,0.41,80,19,TAXAB,0.051,0.051
5263,44,2,8,9828.49,7921.24,37,1.5,0.243,80,19,TAXAB,0.054,0.054
5264,44,2,9,7047.05,8541.05,41,3.0,0.39,80,19,TAXAB,0.073,0.073
5265,44,2,10,8738.65,10058.86,60,0.0,0.4,80,19,TAXAB,0.083,0.067
5266,44,2,11,9042.75,9323.05,40,1.5,0.3,80,19,TAXAB,0.1,0.1
5267,44,2,12,5293.5,7219.57,28,1.5,0.536,80,19,TAXAB,0.0,0.0
5268,44,2,13,8047.34,7960.18,38,1.5,0.342,80,19,TAXAB,0.026,0.026
